Div,Date,Time,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTHG,HTAG,HTR,HS,AS,HST,AST,HF,AF,HC,AC,HY,AY,HR,AR
D1,25/01/2023,17:30,Mainz,Dortmund,1,2,A,1,1,D,12,12,4,6,15,7,2,3,2,0,0,0
D1,25/01/2023,19:30,Augsburg,M'gladbach,1,0,H,0,0,D,14,7,4,2,15,15,3,2,1,2,0,0
D1,25/01/2023,19:30,Freiburg,Ein Frankfurt,1,1,D,0,1,A,12,4,5,2,15,15,4,3,3,3,0,0
D1,25/01/2023,19:30,Leverkusen,Bochum,2,0,H,1,0,H,11,9,4,2,15,14,3,4,2,4,0,0
D1,25/01/2023,19:30,Werder Bremen,Union Berlin,1,2,A,1,1,D,8,11,3,5,11,17,5,7,0,0,0,0
D1,24/01/2023,17:30,Schalke 04,RB Leipzig,1,6,A,0,4,A,9,21,1,14,16,13,1,6,1,1,0,0
D1,24/01/2023,19:30,Bayern Munich,FC Koln,1,1,D,0,1,A,22,2,7,1,7,10,9,4,0,1,0,0
D1,24/01/2023,19:30,Hertha,Wolfsburg,0,5,A,0,3,A,8,15,2,7,20,13,6,4,2,0,0,0
D1,24/01/2023,19:30,Hoffenheim,Stuttgart,2,2,D,1,1,D,13,8,5,4,12,4,6,4,1,3,0,1
D1,22/01/2023,14:30,Dortmund,Augsburg,4,3,H,2,2,D,27,14,10,4,6,9,7,3,1,4,0,0
D1,22/01/2023,16:30,M'gladbach,Leverkusen,2,3,A,0,2,A,15,13,8,5,12,14,2,3,3,2,0,0
D1,21/01/2023,14:30,Bochum,Hertha,3,1,H,2,0,H,10,10,3,2,13,13,1,6,1,1,0,0
D1,21/01/2023,14:30,Ein Frankfurt,Schalke 04,3,0,H,1,0,H,11,18,3,4,14,10,5,4,2,3,0,0
D1,21/01/2023,14:30,Stuttgart,Mainz,1,1,D,1,1,D,16,12,4,2,15,17,3,5,1,3,0,0
D1,21/01/2023,14:30,Union Berlin,Hoffenheim,3,1,H,0,1,A,23,10,5,5,11,13,9,4,2,1,0,0
D1,21/01/2023,14:30,Wolfsburg,Freiburg,6,0,H,3,0,H,13,9,11,1,11,12,0,5,1,2,0,0
D1,21/01/2023,17:30,FC Koln,Werder Bremen,7,1,H,5,1,H,15,4,7,2,10,14,2,2,0,0,0,0
D1,20/01/2023,19:30,RB Leipzig,Bayern Munich,1,1,D,0,1,A,10,7,3,2,17,12,3,2,2,3,0,0
D1,13/11/2022,14:30,Mainz,Ein Frankfurt,1,1,D,1,0,H,19,10,6,3,12,8,5,2,2,2,0,0
D1,13/11/2022,16:30,Freiburg,Union Berlin,4,1,H,4,0,H,7,4,5,2,13,9,2,1,0,1,0,1
D1,12/11/2022,14:30,Augsburg,Bochum,0,1,A,0,0,D,19,11,5,4,12,9,6,2,1,1,0,0
D1,12/11/2022,14:30,Hertha,FC Koln,2,0,H,1,0,H,17,10,8,2,15,10,10,5,3,1,0,0
D1,12/11/2022,14:30,Hoffenheim,Wolfsburg,1,2,A,1,1,D,22,6,8,3,15,11,7,1,0,3,0,0
D1,12/11/2022,14:30,Leverkusen,Stuttgart,2,0,H,1,0,H,11,7,3,1,11,10,4,2,2,3,0,0
D1,12/11/2022,14:30,Werder Bremen,RB Leipzig,1,2,A,0,1,A,7,14,5,3,14,8,0,4,1,2,0,0
D1,12/11/2022,17:30,Schalke 04,Bayern Munich,0,2,A,0,1,A,6,22,2,6,7,4,4,5,0,0,0,0
D1,11/11/2022,19:30,M'gladbach,Dortmund,4,2,H,3,2,H,11,20,6,10,12,12,2,9,1,2,0,0
D1,09/11/2022,17:30,FC Koln,Leverkusen,1,2,A,1,0,H,17,10,7,3,9,7,6,1,1,2,0,0
D1,09/11/2022,19:30,Ein Frankfurt,Hoffenheim,4,2,H,3,1,H,15,12,8,3,9,22,4,5,0,3,0,0
D1,09/11/2022,19:30,RB Leipzig,Freiburg,3,1,H,0,0,D,18,4,8,2,9,21,6,2,1,4,0,0
D1,09/11/2022,19:30,Schalke 04,Mainz,1,0,H,1,0,H,13,11,4,1,16,17,1,6,3,1,0,0
D1,09/11/2022,19:30,Union Berlin,Augsburg,2,2,D,2,2,D,18,7,6,2,7,10,6,3,1,4,0,0
D1,08/11/2022,17:30,Wolfsburg,Dortmund,2,0,H,1,0,H,15,20,8,6,10,12,6,9,4,2,0,0
D1,08/11/2022,19:30,Bayern Munich,Werder Bremen,6,1,H,4,1,H,21,4,10,1,9,8,8,4,0,0,0,0
D1,08/11/2022,19:30,Bochum,M'gladbach,2,1,H,2,0,H,13,8,4,2,11,14,6,3,1,3,0,0
D1,08/11/2022,19:30,Stuttgart,Hertha,2,1,H,1,1,D,16,11,7,4,9,15,8,5,3,2,0,0
D1,06/11/2022,14:30,Leverkusen,Union Berlin,5,0,H,0,0,D,11,6,8,1,11,17,1,5,1,4,0,0
D1,06/11/2022,16:30,Freiburg,FC Koln,2,0,H,0,0,D,13,6,5,2,9,10,5,3,0,1,0,0
D1,05/11/2022,14:30,Augsburg,Ein Frankfurt,1,2,A,1,1,D,9,12,5,7,17,15,3,6,0,1,0,0
D1,05/11/2022,14:30,Dortmund,Bochum,3,0,H,3,0,H,6,7,3,1,7,14,2,5,1,1,0,0
D1,05/11/2022,14:30,Hertha,Bayern Munich,2,3,A,2,3,A,7,14,5,4,13,9,2,7,0,0,0,0
D1,05/11/2022,14:30,Hoffenheim,RB Leipzig,1,3,A,0,1,A,11,17,3,8,9,9,6,3,4,2,0,0
D1,05/11/2022,14:30,Mainz,Wolfsburg,0,3,A,0,1,A,16,10,3,3,15,6,9,4,1,1,0,0
D1,05/11/2022,17:30,Werder Bremen,Schalke 04,2,1,H,1,0,H,11,19,5,3,11,12,3,3,3,2,0,0
D1,04/11/2022,19:30,M'gladbach,Stuttgart,3,1,H,2,1,H,11,13,6,4,13,16,3,5,2,1,0,0
D1,30/10/2022,14:30,Union Berlin,M'gladbach,2,1,H,0,1,A,14,7,5,3,17,6,6,5,3,2,0,0
D1,30/10/2022,16:30,Schalke 04,Freiburg,0,2,A,0,1,A,12,19,3,9,20,7,4,8,3,2,0,0
D1,30/10/2022,18:30,FC Koln,Hoffenheim,1,1,D,1,1,D,11,9,3,4,11,10,5,4,1,2,0,1
D1,29/10/2022,14:30,Bayern Munich,Mainz,6,2,H,3,1,H,25,13,12,5,10,11,8,5,1,1,0,0
D1,29/10/2022,14:30,RB Leipzig,Leverkusen,2,0,H,1,0,H,10,4,6,1,9,7,3,3,3,3,0,0
D1,29/10/2022,14:30,Stuttgart,Augsburg,2,1,H,1,1,D,31,12,8,6,7,12,10,3,1,2,0,0
